Model,Scenario,Region,Variable,Unit,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
WITCH 5.0,EN_INDCi2030_1800,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,,,,0.000408926,,,,,0.000295502,,,,,0.243124868,,,,,0.613528103,,,,,0.4668773,,,,,1.754186477,,,,,2.425738456,,,,,3.966695603,,,,,5.737909006,,,,,7.652641505,,,,,7.632352964,,,,,8.00415814,,,,,8.406774658,,,,,8.349469627,,,,,8.612557073,,,,,8.92560091,,,,,9.072946148,,,,,9.095814377,,,,,9.062238443
WITCH 5.0,EN_INDCi2030_1800_NDCp,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,,,,34180.32678,,,,,36958.04873,,,,,36696.91252,,,,,37732.34994,,,,,32303.63212,,,,,30764.65067,,,,,26860.26639,,,,,24666.7973,,,,,21959.50022,,,,,20211.48962,,,,,19018.74012,,,,,17698.55408,,,,,16224.0646,,,,,14508.4646,,,,,12166.96908,,,,,10058.34092,,,,,8017.185989,,,,,6682.446162,,,,,5234.253304
WITCH 5.0,EN_INDCi2030_1800_NDCp,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,,,,,,63.89963185,,,,,73.05904013,,,,,89.91423411,,,,,103.3046369,,,,,104.4957816,,,,,121.7104024,,,,,134.6619103,,,,,160.8277162,,,,,185.0669224,,,,,205.3404848,,,,,224.760756,,,,,241.665595,,,,,258.5333564,,,,,274.2109976,,,,,289.178058,,,,,303.3135052,,,,,316.5315252,,,,,331.5307061,,,,,344.485866
WITCH 5.0,EN_INDCi2030_1800_NDCp,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,,,,,,55.24831498,,,,,59.9543083,,,,,62.81796581,,,,,67.63558288,,,,,64.14362665,,,,,72.97497199,,,,,72.16713763,,,,,72.88898434,,,,,74.17471447,,,,,75.14409248,,,,,77.52062619,,,,,79.33906546,,,,,80.20468852,,,,,80.8433771,,,,,80.83944267,,,,,79.97938699,,,,,78.39670914,,,,,77.01812801,,,,,75.94164669
WITCH 5.0,EN_INDCi2030_1800_NDCp,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,,,,,,134.9205014,,,,,145.8971411,,,,,146.2036391,,,,,153.7166698,,,,,155.8230252,,,,,167.2607099,,,,,168.0603962,,,,,166.6831986,,,,,164.1829071,,,,,161.7402462,,,,,158.3758099,,,,,153.1031126,,,,,147.827382,,,,,139.7606322,,,,,130.7617947,,,,,124.1267821,,,,,118.3016973,,,,,112.3002289,,,,,107.4256045
WITCH 5.0,EN_INDCi2030_1800_NDCp,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,,,,43.42296028,,,,,44.76293648,,,,,39.41556028,,,,,36.88977638,,,,,34.93014913,,,,,31.89776973,,,,,29.75817019,,,,,27.944909,,,,,26.26762535,,,,,24.66017885,,,,,23.18326987,,,,,21.8367919,,,,,20.56529901,,,,,19.35673772,,,,,18.20819264,,,,,17.11666848,,,,,16.07900242,,,,,15.09180111,,,,,14.15260334
WITCH 5.0,EN_INDCi2030_1800_NDCp,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,,,,0.000408926,,,,,0.000295502,,,,,0.243121478,,,,,0.614119529,,,,,0.467331223,,,,,1.644290703,,,,,2.815363125,,,,,4.744033104,,,,,6.24077972,,,,,7.043586504,,,,,7.510295759,,,,,8.104679532,,,,,8.713572173,,,,,8.791473804,,,,,9.481799248,,,,,10.13480021,,,,,10.39102987,,,,,10.57159963,,,,,10.62819119
WITCH 5.0,EN_INDCi2030_1800f,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,,,,34180.32678,,,,,36958.04873,,,,,36684.17588,,,,,37103.45576,,,,,35217.10674,,,,,31000.06135,,,,,26916.03892,,,,,24561.42016,,,,,21613.84789,,,,,19948.50303,,,,,18740.68674,,,,,17372.351,,,,,15736.03766,,,,,14015.19508,,,,,11786.53149,,,,,9700.197541,,,,,8110.313371,,,,,6854.562251,,,,,5540.867127
WITCH 5.0,EN_INDCi2030_1800f,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,,,,,,63.89963185,,,,,73.05904013,,,,,89.68342988,,,,,103.8392099,,,,,115.1138472,,,,,121.6739514,,,,,134.2436034,,,,,161.2714947,,,,,184.8243997,,,,,205.5805049,,,,,225.2116807,,,,,241.5323147,,,,,258.2838689,,,,,274.1954893,,,,,288.814058,,,,,302.9068312,,,,,315.7962048,,,,,330.4343186,,,,,342.4621864
WITCH 5.0,EN_INDCi2030_1800f,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,,,,,,55.24831498,,,,,59.9543083,,,,,62.86419686,,,,,67.85090524,,,,,71.12821633,,,,,72.67596116,,,,,71.40462067,,,,,72.31479595,,,,,72.96388713,,,,,75.4963133,,,,,76.91747699,,,,,78.71278575,,,,,79.44868206,,,,,80.03929769,,,,,79.87278796,,,,,78.94747258,,,,,77.21358456,,,,,75.98274958,,,,,74.96101779
WITCH 5.0,EN_INDCi2030_1800f,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,,,,,,134.9205014,,,,,145.8971411,,,,,146.5436647,,,,,155.4811437,,,,,161.6246989,,,,,168.2989164,,,,,168.0091958,,,,,165.3405042,,,,,162.5684287,,,,,159.4055399,,,,,156.1117453,,,,,150.0189449,,,,,143.3508576,,,,,135.9413775,,,,,128.7876046,,,,,122.2652714,,,,,117.3424176,,,,,111.6424781,,,,,107.1124379
WITCH 5.0,EN_INDCi2030_1800f,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,,,,43.42296028,,,,,44.76293648,,,,,39.41548695,,,,,36.98964138,,,,,35.06814736,,,,,31.87396208,,,,,29.72624575,,,,,27.89483944,,,,,26.23315339,,,,,24.63778897,,,,,23.16731845,,,,,21.82242142,,,,,20.55105686,,,,,19.34265554,,,,,18.19411564,,,,,17.10262104,,,,,16.06495498,,,,,15.07777156,,,,,14.13856318
WITCH 5.0,EN_INDCi2030_1800f,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,,,,0.000408926,,,,,0.000295502,,,,,0.243124868,,,,,0.613528103,,,,,0.4668773,,,,,1.754186477,,,,,2.425738456,,,,,3.966695603,,,,,5.737909006,,,,,7.652641505,,,,,7.632352964,,,,,8.00415814,,,,,8.406774658,,,,,8.349469627,,,,,8.612557073,,,,,8.92560091,,,,,9.072946148,,,,,9.095814377,,,,,9.062238443
WITCH 5.0,EN_INDCi2030_1800f_NDCp,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,,,,34180.32678,,,,,36958.04873,,,,,36696.91252,,,,,37732.34994,,,,,32303.63212,,,,,30764.65067,,,,,26860.26639,,,,,24666.7973,,,,,21959.50022,,,,,20211.48962,,,,,19018.74012,,,,,17698.55408,,,,,16224.0646,,,,,14508.4646,,,,,12166.96908,,,,,10058.34092,,,,,8017.185989,,,,,6682.446162,,,,,5234.253304
WITCH 5.0,EN_INDCi2030_1800f_NDCp,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,,,,,,63.89963185,,,,,73.05904013,,,,,89.91423411,,,,,103.3046369,,,,,104.4957816,,,,,121.7104024,,,,,134.6619103,,,,,160.8277162,,,,,185.0669224,,,,,205.3404848,,,,,224.760756,,,,,241.665595,,,,,258.5333564,,,,,274.2109976,,,,,289.178058,,,,,303.3135052,,,,,316.5315252,,,,,331.5307061,,,,,344.485866
WITCH 5.0,EN_INDCi2030_1800f_NDCp,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,,,,,,55.24831498,,,,,59.9543083,,,,,62.81796581,,,,,67.63558288,,,,,64.14362665,,,,,72.97497199,,,,,72.16713763,,,,,72.88898434,,,,,74.17471447,,,,,75.14409248,,,,,77.52062619,,,,,79.33906546,,,,,80.20468852,,,,,80.8433771,,,,,80.83944267,,,,,79.97938699,,,,,78.39670914,,,,,77.01812801,,,,,75.94164669
WITCH 5.0,EN_INDCi2030_1800f_NDCp,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,,,,,,134.9205014,,,,,145.8971411,,,,,146.2036391,,,,,153.7166698,,,,,155.8230252,,,,,167.2607099,,,,,168.0603962,,,,,166.6831986,,,,,164.1829071,,,,,161.7402462,,,,,158.3758099,,,,,153.1031126,,,,,147.827382,,,,,139.7606322,,,,,130.7617947,,,,,124.1267821,,,,,118.3016973,,,,,112.3002289,,,,,107.4256045
WITCH 5.0,EN_INDCi2030_1800f_NDCp,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,,,,43.42296028,,,,,44.76293648,,,,,39.41556028,,,,,36.88977638,,,,,34.93014913,,,,,31.89776973,,,,,29.75817019,,,,,27.944909,,,,,26.26762535,,,,,24.66017885,,,,,23.18326987,,,,,21.8367919,,,,,20.56529901,,,,,19.35673772,,,,,18.20819264,,,,,17.11666848,,,,,16.07900242,,,,,15.09180111,,,,,14.15260334
WITCH 5.0,EN_INDCi2030_1800f_NDCp,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,,,,0.000408926,,,,,0.000295502,,,,,0.243121478,,,,,0.614119529,,,,,0.467331223,,,,,1.644290703,,,,,2.815363125,,,,,4.744033104,,,,,6.24077972,,,,,7.043586504,,,,,7.510295759,,,,,8.104679532,,,,,8.713572173,,,,,8.791473804,,,,,9.481799248,,,,,10.13480021,,,,,10.39102987,,,,,10.57159963,,,,,10.62819119
WITCH 5.0,EN_INDCi2030_2000,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,,,,34180.32678,,,,,36958.04873,,,,,36684.17588,,,,,37103.45576,,,,,35217.10674,,,,,32539.6425,,,,,28787.60202,,,,,26306.68353,,,,,25138.67245,,,,,22532.10895,,,,,21572.16609,,,,,20539.51951,,,,,19206.17292,,,,,17779.8199,,,,,15784.67456,,,,,13576.30203,,,,,11352.73855,,,,,9709.978263,,,,,8124.345208
WITCH 5.0,EN_INDCi2030_2000,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,,,,,,63.89963185,,,,,73.05904013,,,,,89.68342988,,,,,103.8392099,,,,,115.1138472,,,,,124.3357414,,,,,136.6888719,,,,,162.107368,,,,,185.2308037,,,,,203.8542605,,,,,222.9189162,,,,,238.935614,,,,,254.9721318,,,,,269.9142658,,,,,284.4774539,,,,,297.3905934,,,,,309.5449253,,,,,322.8787341,,,,,335.9733115
WITCH 5.0,EN_INDCi2030_2000,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,,,,,,55.24831498,,,,,59.9543083,,,,,62.86419686,,,,,67.85090524,,,,,71.12821633,,,,,75.54592941,,,,,74.80759141,,,,,76.02575139,,,,,77.26382758,,,,,80.25516012,,,,,81.64088422,,,,,83.57375144,,,,,84.94956473,,,,,85.81550823,,,,,86.03724604,,,,,85.20725832,,,,,83.64379712,,,,,82.79381776,,,,,81.79193179
WITCH 5.0,EN_INDCi2030_2000,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,,,,,,134.9205014,,,,,145.8971411,,,,,146.5436647,,,,,155.4811437,,,,,161.6246989,,,,,170.8923081,,,,,173.0222829,,,,,172.9205899,,,,,172.2498401,,,,,171.5436449,,,,,170.8767109,,,,,168.262589,,,,,162.4764076,,,,,157.4696833,,,,,147.8618658,,,,,140.136396,,,,,133.1048296,,,,,128.6821924,,,,,121.9877006
WITCH 5.0,EN_INDCi2030_2000,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,,,,43.42296028,,,,,44.76293648,,,,,39.41548695,,,,,36.98964138,,,,,35.06814736,,,,,32.07162405,,,,,29.94013246,,,,,28.08884253,,,,,26.43120444,,,,,24.83310093,,,,,23.34547173,,,,,21.93459719,,,,,20.65322553,,,,,19.44406545,,,,,18.29551302,,,,,17.2040075,,,,,16.16634145,,,,,15.17932874,,,,,14.24030158
WITCH 5.0,EN_INDCi2030_2000,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,,,,0.000408926,,,,,0.000295502,,,,,0.243124868,,,,,0.613528103,,,,,0.4668773,,,,,1.744306564,,,,,2.390683124,,,,,3.934182964,,,,,5.651437027,,,,,7.554470477,,,,,7.39062771,,,,,7.690949852,,,,,8.253897199,,,,,8.477951802,,,,,8.545807555,,,,,8.474107949,,,,,8.403547476,,,,,8.577788379,,,,,8.505636946
WITCH 5.0,EN_INDCi2030_2000_NDCp,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,,,,34180.32678,,,,,36958.04873,,,,,36696.91252,,,,,37732.34994,,,,,32303.63212,,,,,32187.29382,,,,,28743.14906,,,,,26347.48803,,,,,25257.71653,,,,,22749.7224,,,,,21789.45589,,,,,20884.94006,,,,,19485.57246,,,,,18066.49893,,,,,16146.53594,,,,,13927.70252,,,,,11494.53401,,,,,9919.293337,,,,,8399.483956
WITCH 5.0,EN_INDCi2030_2000_NDCp,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,,,,,,63.89963185,,,,,73.05904013,,,,,89.91423411,,,,,103.3046369,,,,,104.4957816,,,,,124.2252921,,,,,137.0574465,,,,,161.824791,,,,,185.2619936,,,,,203.5800768,,,,,222.6914468,,,,,238.7129958,,,,,254.7868103,,,,,269.9220635,,,,,284.5150215,,,,,297.7017396,,,,,309.9125549,,,,,323.2826078,,,,,335.7484262
WITCH 5.0,EN_INDCi2030_2000_NDCp,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,,,,,,55.24831498,,,,,59.9543083,,,,,62.81796581,,,,,67.63558288,,,,,64.14362665,,,,,75.74683594,,,,,75.41411439,,,,,76.7077828,,,,,78.75260734,,,,,81.53212463,,,,,82.65647432,,,,,84.14465485,,,,,85.51150997,,,,,86.48933585,,,,,86.80171744,,,,,85.98097552,,,,,84.46783691,,,,,83.6698874,,,,,82.6460837
WITCH 5.0,EN_INDCi2030_2000_NDCp,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,,,,,,134.9205014,,,,,145.8971411,,,,,146.2036391,,,,,153.7166698,,,,,155.8230252,,,,,169.4912682,,,,,172.6088088,,,,,173.0924642,,,,,172.4358764,,,,,172.4578609,,,,,172.236879,,,,,169.7599452,,,,,164.3711702,,,,,159.5017742,,,,,150.4933755,,,,,141.5849316,,,,,134.7891494,,,,,130.2828253,,,,,123.8212562
WITCH 5.0,EN_INDCi2030_2000_NDCp,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,,,,43.42296028,,,,,44.76293648,,,,,39.41556028,,,,,36.88977638,,,,,34.93014913,,,,,32.09676579,,,,,29.97837885,,,,,28.14363196,,,,,26.46321646,,,,,24.85794066,,,,,23.37449834,,,,,21.94959825,,,,,20.66753586,,,,,19.4570796,,,,,18.30857074,,,,,17.21706244,,,,,16.17939638,,,,,15.19245273,,,,,14.25345533
WITCH 5.0,EN_INDCi2030_2000_NDCp,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,,,,0.000408926,,,,,0.000295502,,,,,0.243121478,,,,,0.614119529,,,,,0.467331223,,,,,1.631846401,,,,,2.770741945,,,,,4.712419003,,,,,6.296723386,,,,,7.957035019,,,,,7.760814963,,,,,7.774386186,,,,,8.256087346,,,,,8.698690446,,,,,8.892657849,,,,,8.986698804,,,,,9.050426851,,,,,9.332644446,,,,,8.917166494
WITCH 5.0,EN_INDCi2030_2000f,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,,,,34180.32678,,,,,36958.04873,,,,,36684.17588,,,,,37103.45576,,,,,35217.10674,,,,,32539.6425,,,,,28787.60202,,,,,26306.68353,,,,,25138.67245,,,,,22532.10895,,,,,21572.16609,,,,,20539.51951,,,,,19206.17292,,,,,17779.8199,,,,,15784.67456,,,,,13576.30203,,,,,11352.73855,,,,,9709.978263,,,,,8124.345208
WITCH 5.0,EN_INDCi2030_2000f,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,,,,,,63.89963185,,,,,73.05904013,,,,,89.68342988,,,,,103.8392099,,,,,115.1138472,,,,,124.3357414,,,,,136.6888719,,,,,162.107368,,,,,185.2308037,,,,,203.8542605,,,,,222.9189162,,,,,238.935614,,,,,254.9721318,,,,,269.9142658,,,,,284.4774539,,,,,297.3905934,,,,,309.5449253,,,,,322.8787341,,,,,335.9733115
WITCH 5.0,EN_INDCi2030_2000f,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,,,,,,55.24831498,,,,,59.9543083,,,,,62.86419686,,,,,67.85090524,,,,,71.12821633,,,,,75.54592941,,,,,74.80759141,,,,,76.02575139,,,,,77.26382758,,,,,80.25516012,,,,,81.64088422,,,,,83.57375144,,,,,84.94956473,,,,,85.81550823,,,,,86.03724604,,,,,85.20725832,,,,,83.64379712,,,,,82.79381776,,,,,81.79193179
WITCH 5.0,EN_INDCi2030_2000f,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,,,,,,134.9205014,,,,,145.8971411,,,,,146.5436647,,,,,155.4811437,,,,,161.6246989,,,,,170.8923081,,,,,173.0222829,,,,,172.9205899,,,,,172.2498401,,,,,171.5436449,,,,,170.8767109,,,,,168.262589,,,,,162.4764076,,,,,157.4696833,,,,,147.8618658,,,,,140.136396,,,,,133.1048296,,,,,128.6821924,,,,,121.9877006
WITCH 5.0,EN_INDCi2030_2000f,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,,,,43.42296028,,,,,44.76293648,,,,,39.41548695,,,,,36.98964138,,,,,35.06814736,,,,,32.07162405,,,,,29.94013246,,,,,28.08884253,,,,,26.43120444,,,,,24.83310093,,,,,23.34547173,,,,,21.93459719,,,,,20.65322553,,,,,19.44406545,,,,,18.29551302,,,,,17.2040075,,,,,16.16634145,,,,,15.17932874,,,,,14.24030158
WITCH 5.0,EN_INDCi2030_2000f,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,,,,0.000408926,,,,,0.000295502,,,,,0.243124868,,,,,0.613528103,,,,,0.4668773,,,,,1.744306564,,,,,2.390683124,,,,,3.934182964,,,,,5.651437027,,,,,7.554470477,,,,,7.39062771,,,,,7.690949852,,,,,8.253897199,,,,,8.477951802,,,,,8.545807555,,,,,8.474107949,,,,,8.403547476,,,,,8.577788379,,,,,8.505636946
WITCH 5.0,EN_INDCi2030_2000f_NDCp,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,,,,34180.32678,,,,,36958.04873,,,,,36696.91252,,,,,37732.34994,,,,,32303.63212,,,,,32187.29382,,,,,28743.14906,,,,,26347.48803,,,,,25257.71653,,,,,22749.7224,,,,,21789.45589,,,,,20884.94006,,,,,19485.57246,,,,,18066.49893,,,,,16146.53594,,,,,13927.70252,,,,,11494.53401,,,,,9919.293337,,,,,8399.483956
WITCH 5.0,EN_INDCi2030_2000f_NDCp,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,,,,,,63.89963185,,,,,73.05904013,,,,,89.91423411,,,,,103.3046369,,,,,104.4957816,,,,,124.2252921,,,,,137.0574465,,,,,161.824791,,,,,185.2619936,,,,,203.5800768,,,,,222.6914468,,,,,238.7129958,,,,,254.7868103,,,,,269.9220635,,,,,284.5150215,,,,,297.7017396,,,,,309.9125549,,,,,323.2826078,,,,,335.7484262
WITCH 5.0,EN_INDCi2030_2000f_NDCp,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,,,,,,55.24831498,,,,,59.9543083,,,,,62.81796581,,,,,67.63558288,,,,,64.14362665,,,,,75.74683594,,,,,75.41411439,,,,,76.7077828,,,,,78.75260734,,,,,81.53212463,,,,,82.65647432,,,,,84.14465485,,,,,85.51150997,,,,,86.48933585,,,,,86.80171744,,,,,85.98097552,,,,,84.46783691,,,,,83.6698874,,,,,82.6460837
WITCH 5.0,EN_INDCi2030_2000f_NDCp,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,,,,,,134.9205014,,,,,145.8971411,,,,,146.2036391,,,,,153.7166698,,,,,155.8230252,,,,,169.4912682,,,,,172.6088088,,,,,173.0924642,,,,,172.4358764,,,,,172.4578609,,,,,172.236879,,,,,169.7599452,,,,,164.3711702,,,,,159.5017742,,,,,150.4933755,,,,,141.5849316,,,,,134.7891494,,,,,130.2828253,,,,,123.8212562
WITCH 5.0,EN_INDCi2030_2000f_NDCp,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,,,,43.42296028,,,,,44.76293648,,,,,39.41556028,,,,,36.88977638,,,,,34.93014913,,,,,32.09676579,,,,,29.97837885,,,,,28.14363196,,,,,26.46321646,,,,,24.85794066,,,,,23.37449834,,,,,21.94959825,,,,,20.66753586,,,,,19.4570796,,,,,18.30857074,,,,,17.21706244,,,,,16.17939638,,,,,15.19245273,,,,,14.25345533
WITCH 5.0,EN_INDCi2030_2000f_NDCp,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,,,,0.000408926,,,,,0.000295502,,,,,0.243121478,,,,,0.614119529,,,,,0.467331223,,,,,1.631846401,,,,,2.770741945,,,,,4.712419003,,,,,6.296723386,,,,,7.957035019,,,,,7.760814963,,,,,7.774386186,,,,,8.256087346,,,,,8.698690446,,,,,8.892657849,,,,,8.986698804,,,,,9.050426851,,,,,9.332644446,,,,,8.917166494
WITCH 5.0,EN_INDCi2030_2500,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,,,,34180.32678,,,,,36958.04873,,,,,36684.17588,,,,,37103.45576,,,,,35217.10674,,,,,35888.94661,,,,,32947.84935,,,,,30529.03885,,,,,29362.27746,,,,,28430.93521,,,,,28252.4423,,,,,28259.21267,,,,,28073.09656,,,,,27438.09786,,,,,26184.6128,,,,,24654.26404,,,,,20599.70396,,,,,18898.06564,,,,,16980.55373
WITCH 5.0,EN_INDCi2030_2500,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,,,,,,63.89963185,,,,,73.05904013,,,,,89.68342988,,,,,103.8392099,,,,,115.1138472,,,,,130.3986199,,,,,142.6282507,,,,,165.5487823,,,,,185.6489112,,,,,201.9582498,,,,,219.0384181,,,,,234.1441638,,,,,248.5542474,,,,,262.6867056,,,,,275.5451842,,,,,286.7830493,,,,,296.8784755,,,,,307.2726492,,,,,317.9340817
WITCH 5.0,EN_INDCi2030_2500,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,,,,,,55.24831498,,,,,59.9543083,,,,,62.86419686,,,,,67.85090524,,,,,71.12821633,,,,,81.91732966,,,,,82.87209967,,,,,83.89368829,,,,,86.66900774,,,,,90.73191527,,,,,92.53664884,,,,,94.53305177,,,,,96.54801147,,,,,98.71981224,,,,,100.1941207,,,,,100.6832969,,,,,100.4086363,,,,,100.6223295,,,,,99.40681315
WITCH 5.0,EN_INDCi2030_2500,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,,,,,,134.9205014,,,,,145.8971411,,,,,146.5436647,,,,,155.4811437,,,,,161.6246989,,,,,173.0363513,,,,,178.5146798,,,,,181.9236772,,,,,184.3337936,,,,,187.7570655,,,,,191.1579339,,,,,193.9662471,,,,,194.9486021,,,,,191.5627766,,,,,184.4253557,,,,,178.5337218,,,,,169.8373316,,,,,165.0300059,,,,,157.1491668
WITCH 5.0,EN_INDCi2030_2500,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,,,,43.42296028,,,,,44.76293648,,,,,39.41548695,,,,,36.98964138,,,,,35.06814736,,,,,32.5654765,,,,,30.51167918,,,,,28.68037469,,,,,27.01380896,,,,,25.3944817,,,,,23.90191312,,,,,22.46400789,,,,,21.09339839,,,,,19.80355391,,,,,18.56514307,,,,,17.38978717,,,,,16.33571809,,,,,15.34091623,,,,,14.39862174
WITCH 5.0,EN_INDCi2030_2500,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,,,,0.000408926,,,,,0.000295502,,,,,0.243124868,,,,,0.613528103,,,,,0.4668773,,,,,1.736670456,,,,,2.452470727,,,,,3.795377985,,,,,5.690455825,,,,,7.234680779,,,,,6.813366259,,,,,6.917942839,,,,,7.170786936,,,,,7.699389261,,,,,7.694676027,,,,,7.593962179,,,,,7.526453549,,,,,7.460653448,,,,,6.957464933
WITCH 5.0,EN_INDCi2030_2500_NDCp,World,Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,,,,34180.32678,,,,,36958.04873,,,,,36696.91252,,,,,37732.34994,,,,,32303.63212,,,,,35675.70668,,,,,32897.32202,,,,,30660.99904,,,,,29425.73609,,,,,28543.25563,,,,,28366.10932,,,,,28349.28783,,,,,28159.9704,,,,,27565.9891,,,,,26346.52757,,,,,24949.69375,,,,,21367.85389,,,,,19303.66785,,,,,17346.38361
WITCH 5.0,EN_INDCi2030_2500_NDCp,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,,,,,,63.89963185,,,,,73.05904013,,,,,89.91423411,,,,,103.3046369,,,,,104.4957816,,,,,130.8181226,,,,,142.6101433,,,,,165.4369851,,,,,185.5141327,,,,,201.8777014,,,,,219.0142373,,,,,234.4912962,,,,,248.6669231,,,,,262.5656015,,,,,275.4255424,,,,,286.5506282,,,,,296.4783244,,,,,306.7988301,,,,,317.4780528
WITCH 5.0,EN_INDCi2030_2500_NDCp,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,,,,,,55.24831498,,,,,59.9543083,,,,,62.81796581,,,,,67.63558288,,,,,64.14362665,,,,,82.13836817,,,,,83.37698042,,,,,85.05752654,,,,,88.22707034,,,,,92.0757555,,,,,93.65366789,,,,,94.95839688,,,,,96.93668292,,,,,99.09663272,,,,,100.5969538,,,,,101.1077289,,,,,100.8034937,,,,,101.0833142,,,,,99.92491824
WITCH 5.0,EN_INDCi2030_2500_NDCp,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,,,,,,134.9205014,,,,,145.8971411,,,,,146.2036391,,,,,153.7166698,,,,,155.8230252,,,,,171.5229861,,,,,177.6781783,,,,,181.4025148,,,,,183.9552717,,,,,187.5956316,,,,,191.3436722,,,,,194.2938804,,,,,195.3743273,,,,,192.1513015,,,,,185.246434,,,,,180.4731502,,,,,172.7964612,,,,,166.6704909,,,,,159.237919
WITCH 5.0,EN_INDCi2030_2500_NDCp,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,,,,43.42296028,,,,,44.76293648,,,,,39.41556028,,,,,36.88977638,,,,,34.93014913,,,,,32.58651373,,,,,30.56148084,,,,,28.73173241,,,,,27.03157374,,,,,25.41259985,,,,,23.9203055,,,,,22.49649142,,,,,21.11772888,,,,,19.81995824,,,,,18.58202047,,,,,17.40710119,,,,,16.3405411,,,,,15.34512394,,,,,14.4017405
WITCH 5.0,EN_INDCi2030_2500_NDCp,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,,,,0.000408926,,,,,0.000295502,,,,,0.243121478,,,,,0.614119529,,,,,0.467331223,,,,,2.088795836,,,,,3.084268519,,,,,4.780788128,,,,,6.422261131,,,,,7.795471477,,,,,7.241680202,,,,,7.237640876,,,,,7.328688308,,,,,7.671156131,,,,,7.682667689,,,,,7.584101532,,,,,7.521067429,,,,,7.457046943,,,,,7.000933083
